date,count,total_count,ratio
2023-02-06 00:00:00,0,1429,0
2023-02-07 00:00:00,1,1234,0.0008103727714748784
2023-02-08 00:00:00,1,1478,0.0006765899864682003
2023-02-09 00:00:00,0,1368,0
2023-02-10 00:00:00,8,1392,0.005747126436781609
2023-02-11 00:00:00,0,1153,0
2023-02-12 00:00:00,0,770,0
2023-02-13 00:00:00,0,1155,0
2023-02-14 00:00:00,0,1415,0
2023-02-15 00:00:00,7,1459,0.004797806716929404
2023-02-16 00:00:00,1,1470,0.0006802721088435374
2023-02-17 00:00:00,0,705,0
2023-02-18 00:00:00,0,1140,0
2023-02-19 00:00:00,0,855,0
2023-02-20 00:00:00,1,1188,0.0008417508417508417
2023-02-21 00:00:00,2,1284,0.001557632398753894
2023-02-22 00:00:00,0,1316,0
2023-02-23 00:00:00,1,1429,0.0006997900629811056
2023-02-24 00:00:00,0,1337,0
2023-02-25 00:00:00,0,799,0
2023-02-26 00:00:00,0,938,0
2023-02-27 00:00:00,9,1401,0.006423982869379015
2023-02-28 00:00:00,3,1361,0.002204261572373255
2023-03-01 00:00:00,1,1628,0.0006142506142506142
2023-03-02 00:00:00,0,1440,0
2023-03-03 00:00:00,9,1477,0.006093432633716994
2023-03-04 00:00:00,0,1175,0
2023-03-05 00:00:00,0,923,0
2023-03-06 00:00:00,0,1333,0
2023-03-07 00:00:00,2,1372,0.0014577259475218659
2023-03-08 00:00:00,8,1473,0.005431093007467753
2023-03-09 00:00:00,0,1455,0
2023-03-10 00:00:00,0,1359,0
2023-03-11 00:00:00,8,1113,0.0071877807726864335
2023-03-12 00:00:00,0,1121,0
2023-03-13 00:00:00,8,1396,0.0057306590257879654
2023-03-14 00:00:00,1,1439,0.0006949270326615705
2023-03-15 00:00:00,0,1466,0
2023-03-16 00:00:00,3,1581,0.0018975332068311196
2023-03-17 00:00:00,2,1404,0.0014245014245014246
2023-03-18 00:00:00,0,1165,0
2023-03-19 00:00:00,0,908,0
2023-03-20 00:00:00,0,1177,0
2023-03-21 00:00:00,7,1420,0.004929577464788733
2023-03-22 00:00:00,0,1507,0
2023-03-23 00:00:00,2,1445,0.001384083044982699
2023-03-24 00:00:00,0,1521,0
2023-03-25 00:00:00,0,1127,0
2023-03-26 00:00:00,0,877,0
2023-03-27 00:00:00,1,1194,0.0008375209380234506
2023-03-28 00:00:00,1,1264,0.0007911392405063291
2023-03-29 00:00:00,2,1258,0.001589825119236884
2023-03-30 00:00:00,3,1386,0.0021645021645021645
2023-03-31 00:00:00,0,1513,0
2023-04-01 00:00:00,1,1335,0.000749063670411985
2023-04-02 00:00:00,1,978,0.0010224948875255625
2023-04-03 00:00:00,1,1411,0.0007087172218284905
2023-04-04 00:00:00,1,1384,0.000722543352601156
2023-04-05 00:00:00,1,1559,0.0006414368184733803
2023-04-06 00:00:00,1,1293,0.0007733952049497294
2023-04-07 00:00:00,10,802,0.012468827930174564
2023-04-08 00:00:00,0,985,0
2023-04-09 00:00:00,9,661,0.01361573373676248
2023-04-10 00:00:00,0,802,0
2023-04-11 00:00:00,0,1282,0
2023-04-12 00:00:00,1,1292,0.0007739938080495357
2023-04-13 00:00:00,0,1155,0
2023-04-14 00:00:00,0,1325,0
2023-04-15 00:00:00,1,1022,0.0009784735812133072
2023-04-16 00:00:00,7,788,0.008883248730964468
2023-04-17 00:00:00,0,1251,0
2023-04-18 00:00:00,6,1394,0.00430416068866571
2023-04-19 00:00:00,4,1339,0.002987303958177745
2023-04-20 00:00:00,2,1389,0.0014398848092152627
2023-04-21 00:00:00,1,1369,0.0007304601899196494
